position,special_char,upper_case,numeral,aggregate,length,significance,freq_score,proper_noun,noun,verb,named_entity
0.67,0,2,0,0.25,0.05201342281879195,692.51,29,1.0,9.0,3.0,0.0
0.67,0,1,0,0.16,0.013422818791946308,608.95,8,1.0,8.0,3.0,3.0
0.67,0,1,0,0.27,0.003355704697986577,775.93,2,0.0,8.0,3.0,0.0
0.67,0,0,0,0.23,0.025167785234899327,676.39,15,0.0,7.0,3.0,0.0
0.67,0,0,1,0.21,0.006711409395973154,720.54,4,0.0,8.0,6.0,2.0
0.67,1,0,1,0.28,0.006711409395973154,415.39,4,1.0,3.0,2.0,1.0
0.67,0,0,1,0.28,0.028523489932885907,786.03,17,0.0,0.0,0.0,1.0
0.66,0,0,0,0.26,0.018456375838926176,508.69,11,0.0,1.0,1.0,0.0
0.66,1,0,1,0.09,0.01174496644295302,662.6,7,0.0,1.0,2.0,1.0
0.66,1,0,0,0.2,0.03355704697986577,507.54,18,0.0,9.0,5.0,0.0
0.66,0,0,1,0.22,0.015100671140939598,390.06,8,0.0,0.0,0.0,1.0
0.66,0,0,0,0.3,0.028523489932885907,468.24,17,0.0,6.0,3.0,0.0
0.66,3,3,0,0.09,0.018456375838926176,436.69,11,0.0,11.0,2.0,0.0
0.66,0,1,0,0.3,0.006711409395973154,719.18,4,1.0,9.0,6.0,1.0
0.66,0,2,0,0.3,0.010067114093959731,805.14,6,3.0,14.0,8.0,0.0
0.66,0,0,1,0.27,0.02348993288590604,611.56,14,0.0,0.0,0.0,1.0
0.66,0,1,0,0.31,0.026845637583892617,607.81,15,1.0,7.0,3.0,0.0
0.66,0,3,4,0.09,0.03355704697986577,480.14,20,1.0,10.0,8.0,5.0
0.66,0,0,0,0.26,0.018456375838926176,646.88,10,0.0,5.0,4.0,1.0
0.66,0,0,0,0.31,0.015100671140939598,496.59,8,0.0,7.0,3.0,0.0
0.66,0,0,1,0.28,0.018456375838926176,643.9,10,0.0,0.0,0.0,1.0
0.66,0,0,0,0.3,0.05704697986577181,652.02,29,1.0,2.0,1.0,0.0
0.66,0,0,0,0.05,0.01174496644295302,520.61,7,1.0,3.0,1.0,1.0
0.66,0,0,1,0.29,0.013422818791946308,681.34,7,0.0,2.0,2.0,1.0
0.66,0,0,0,0.22,0.016778523489932886,367.69,10,0.0,4.0,2.0,0.0
0.66,2,2,0,0.22,0.03355704697986577,467.05,19,1.0,7.0,3.0,0.0
0.65,0,1,0,0.2,0.016778523489932886,592.02,10,0.0,5.0,3.0,0.0
0.65,1,2,0,0.29,0.025167785234899327,766.2,14,0.0,8.0,8.0,0.0
0.65,0,2,1,0.29,0.008389261744966443,686.86,4,0.0,7.0,3.0,1.0
0.65,0,1,0,0.27,0.028523489932885907,849.98,16,0.0,9.0,6.0,0.0
0.65,0,1,0,0.25,0.018456375838926176,413.91,8,0.0,8.0,4.0,0.0
0.65,0,1,1,0.28,0.03859060402684564,579.99,19,1.0,10.0,7.0,1.0
0.65,0,1,0,0.28,0.015100671140939598,270.57,7,0.0,7.0,2.0,0.0
0.65,0,0,0,0.29,0.03523489932885906,858.15,21,0.0,8.0,6.0,0.0
0.65,0,0,0,0.28,0.010067114093959731,1133.3,6,0.0,10.0,8.0,0.0
0.65,0,1,2,0.24,0.025167785234899327,691.35,14,1.0,10.0,3.0,4.0
0.65,0,0,0,0.29,0.03859060402684564,991.52,23,0.0,2.0,2.0,0.0
0.65,0,1,0,0.31,0.003355704697986577,775.93,2,1.0,8.0,3.0,0.0
0.65,2,2,0,0.29,0.020134228187919462,388.11,8,0.0,12.0,6.0,0.0
0.65,2,1,0,0.28,0.010067114093959731,757.79,6,0.0,7.0,2.0,0.0
0.65,0,0,0,0.28,0.053691275167785234,503.09,24,0.0,5.0,2.0,0.0
0.65,0,0,0,0.27,0.015100671140939598,713.45,9,0.0,7.0,4.0,0.0
0.65,0,1,0,0.24,0.04194630872483222,568.89,24,0.0,8.0,9.0,0.0
0.65,0,1,0,0.23,0.018456375838926176,787.9,10,0.0,11.0,6.0,0.0
0.64,0,1,0,0.29,0.02348993288590604,732.42,11,2.0,8.0,3.0,0.0
0.64,0,0,1,0.21,0.025167785234899327,395.25,14,0.0,8.0,5.0,1.0
0.64,0,4,2,0.22,0.030201342281879196,544.37,15,2.0,21.0,8.0,3.0
0.64,0,0,0,0.27,0.003355704697986577,775.93,2,0.0,4.0,3.0,0.0
0.64,0,0,0,0.3,0.01174496644295302,663.72,6,0.0,1.0,1.0,1.0
0.64,2,1,1,0.29,0.016778523489932886,680.59,9,1.0,11.0,4.0,2.0
0.64,0,1,2,0.19,0.02181208053691275,558.87,12,1.0,3.0,1.0,4.0
0.64,0,0,1,0.33,0.025167785234899327,600.27,14,0.0,2.0,2.0,1.0
0.64,0,2,0,0.22,0.010067114093959731,709.91,6,1.0,11.0,5.0,0.0
0.64,2,0,0,0.21,0.015100671140939598,823.37,8,0.0,6.0,3.0,0.0
0.64,0,0,0,0.3,0.016778523489932886,545.43,9,0.0,3.0,2.0,2.0
0.64,0,0,0,0.28,0.003355704697986577,536.48,2,0.0,8.0,8.0,1.0
0.64,0,1,0,0.25,0.02348993288590604,703.55,14,0.0,4.0,4.0,0.0
0.64,0,1,2,0.28,0.018456375838926176,487.45,10,0.0,6.0,6.0,5.0
0.64,0,1,2,0.26,0.013422818791946308,828.14,8,0.0,4.0,3.0,3.0
0.64,0,1,1,0.29,0.020134228187919462,599.06,8,0.0,2.0,3.0,1.0
0.64,0,1,1,0.24,0.020134228187919462,1027.85,10,0.0,4.0,3.0,1.0
0.64,0,1,0,0.27,0.003355704697986577,775.93,2,0.0,7.0,7.0,0.0
0.63,0,2,0,0.24,0.008389261744966443,486.08,5,0.0,7.0,1.0,4.0
0.63,0,1,3,0.25,0.01174496644295302,419.86,7,0.0,8.0,8.0,4.0
0.63,0,0,0,0.27,0.015100671140939598,1422.37,9,0.0,6.0,2.0,4.0
0.63,0,0,0,0.3,0.0050335570469798654,1325.28,3,0.0,4.0,4.0,4.0
0.63,2,1,0,0.28,0.013422818791946308,760.3,8,0.0,7.0,3.0,1.0
0.63,4,5,1,0.28,0.0050335570469798654,590.57,3,1.0,25.0,10.0,2.0
0.63,2,4,1,0.31,0.018456375838926176,529.54,11,0.0,2.0,0.0,3.0
0.63,0,1,0,0.33,0.01174496644295302,426.25,7,0.0,4.0,3.0,0.0
0.63,0,0,0,0.12,0.026845637583892617,410.52,15,0.0,3.0,3.0,1.0
0.63,2,1,0,0.31,0.015100671140939598,702.41,9,0.0,14.0,5.0,0.0
0.63,0,0,0,0.3,0.025167785234899327,467.17,15,0.0,6.0,4.0,0.0
0.63,0,0,0,0.28,0.01174496644295302,557.94,6,1.0,11.0,4.0,0.0
0.63,0,0,1,0.23,0.031879194630872486,331.64,16,0.0,3.0,2.0,1.0
0.63,0,2,0,0.27,0.02181208053691275,370.97,12,0.0,12.0,3.0,0.0
0.63,0,0,1,0.27,0.013422818791946308,501.16,7,2.0,6.0,4.0,1.0
0.63,2,1,1,0.27,0.010067114093959731,643.94,5,2.0,15.0,4.0,2.0
0.63,0,0,0,0.23,0.015100671140939598,824.24,8,0.0,4.0,2.0,1.0
0.63,0,2,1,0.22,0.03355704697986577,299.25,18,0.0,15.0,5.0,2.0
0.63,0,1,0,0.15,0.003355704697986577,340.83,2,0.0,4.0,1.0,1.0
0.62,0,1,0,0.23,0.016778523489932886,663.7,8,0.0,9.0,2.0,2.0
0.62,0,4,0,0.27,0.026845637583892617,372.12,16,0.0,14.0,6.0,3.0
0.62,0,0,0,0.21,0.0050335570469798654,877.46,3,0.0,1.0,1.0,1.0
0.62,0,0,1,0.28,0.003355704697986577,1365.0,2,0.0,7.0,3.0,1.0
0.62,0,1,0,0.19,0.015100671140939598,1428.92,9,1.0,5.0,3.0,0.0
0.62,2,4,2,0.27,0.018456375838926176,776.47,11,0.0,23.0,7.0,2.0
0.62,0,1,0,0.27,0.016778523489932886,808.34,10,0.0,7.0,3.0,1.0
0.62,2,0,0,0.3,0.030201342281879196,528.7,18,0.0,14.0,5.0,1.0
0.62,0,1,0,0.25,0.053691275167785234,624.03,29,0.0,7.0,5.0,1.0
0.62,0,2,0,0.23,0.013422818791946308,242.38,6,2.0,10.0,3.0,3.0
0.62,0,0,0,0.25,0.030201342281879196,365.71,16,0.0,7.0,4.0,2.0
0.62,0,0,1,0.28,0.031879194630872486,382.05,16,0.0,11.0,3.0,3.0
0.62,0,0,0,0.26,0.013422818791946308,763.0,7,0.0,1.0,1.0,1.0
0.62,0,0,1,0.28,0.003355704697986577,775.93,2,0.0,6.0,2.0,1.0
0.62,0,1,0,0.2,0.008389261744966443,192.93,4,0.0,6.0,6.0,0.0
0.62,0,0,0,0.27,0.006711409395973154,581.66,4,0.0,6.0,3.0,0.0
0.62,0,0,0,0.25,0.02181208053691275,684.21,13,0.0,9.0,6.0,1.0
0.62,0,0,0,0.18,0.015100671140939598,625.08,9,0.0,3.0,3.0,0.0
0.61,0,1,0,0.26,0.020134228187919462,826.56,12,1.0,6.0,4.0,1.0
0.61,0,1,0,0.27,0.028523489932885907,559.31,15,1.0,6.0,4.0,0.0
0.61,0,2,0,0.28,0.018456375838926176,426.07,8,0.0,0.0,0.0,0.0
0.61,0,0,0,0.24,0.030201342281879196,472.64,16,0.0,9.0,1.0,2.0
0.61,0,2,2,0.08,0.025167785234899327,424.29,12,1.0,8.0,1.0,3.0
0.61,0,0,1,0.23,0.020134228187919462,753.76,12,0.0,5.0,1.0,2.0
0.61,2,0,0,0.24,0.031879194630872486,445.02,16,1.0,7.0,3.0,0.0
0.61,0,0,0,0.22,0.015100671140939598,727.81,9,0.0,7.0,4.0,0.0
0.61,0,0,0,0.26,0.020134228187919462,590.44,11,0.0,1.0,1.0,1.0
0.61,0,0,2,0.24,0.016778523489932886,668.06,10,0.0,3.0,2.0,2.0
0.61,0,0,0,0.18,0.030201342281879196,598.63,17,0.0,4.0,1.0,0.0
0.61,0,0,0,0.2,0.03691275167785235,820.75,20,0.0,7.0,4.0,0.0
0.61,0,0,1,0.18,0.016778523489932886,864.8,10,0.0,2.0,2.0,1.0
0.61,0,0,0,0.31,0.03355704697986577,697.02,19,0.0,5.0,3.0,0.0
0.61,0,0,0,0.21,0.026845637583892617,427.8,14,0.0,1.0,1.0,1.0
0.61,0,0,1,0.27,0.0016778523489932886,62.15,1,0.0,6.0,2.0,1.0
0.61,0,1,2,0.19,0.040268456375838924,671.95,22,0.0,3.0,4.0,2.0
0.61,0,1,1,0.25,0.0050335570469798654,1110.35,3,0.0,6.0,5.0,2.0
0.61,0,0,1,0.22,0.02181208053691275,802.3,12,0.0,5.0,3.0,1.0
0.6,0,1,3,0.26,0.008389261744966443,314.79,5,0.0,7.0,7.0,3.0
0.6,0,0,1,0.28,0.025167785234899327,744.45,14,0.0,3.0,6.0,1.0
0.6,0,1,3,0.26,0.02348993288590604,537.26,12,0.0,7.0,12.0,3.0
0.6,0,0,1,0.21,0.006711409395973154,367.96,4,0.0,4.0,5.0,1.0
0.6,0,0,1,0.23,0.015100671140939598,1028.32,8,0.0,3.0,5.0,1.0
0.6,0,0,0,0.23,0.020134228187919462,889.42,10,0.0,2.0,3.0,0.0
0.6,0,0,0,0.16,0.028523489932885907,583.06,16,0.0,3.0,5.0,0.0
0.6,0,4,3,0.21,0.010067114093959731,99.21,4,1.0,10.0,8.0,5.0
0.6,0,1,4,0.26,0.003355704697986577,1519.13,2,0.0,1.0,0.0,4.0
0.6,0,0,0,0.19,0.025167785234899327,394.68,13,0.0,5.0,5.0,0.0
0.6,0,1,2,0.14,0.015100671140939598,120.39,7,0.0,7.0,5.0,2.0
0.6,0,0,0,0.26,0.016778523489932886,232.91,6,0.0,1.0,2.0,0.0
0.6,0,0,1,0.31,0.02181208053691275,376.73,9,0.0,2.0,0.0,1.0
0.6,0,0,0,0.19,0.028523489932885907,474.04,12,0.0,7.0,2.0,0.0
0.6,0,0,0,0.17,0.015100671140939598,799.81,9,0.0,7.0,3.0,0.0
0.6,0,0,0,0.28,0.026845637583892617,336.44,15,0.0,5.0,4.0,0.0
0.6,0,1,2,0.25,0.03691275167785235,476.53,19,0.0,7.0,5.0,3.0
0.6,0,0,1,0.31,0.025167785234899327,466.33,14,0.0,0.0,0.0,1.0
0.59,2,5,1,0.29,0.02348993288590604,272.2,9,2.0,19.0,12.0,3.0
0.59,0,0,0,0.08,0.02348993288590604,972.79,14,0.0,4.0,1.0,0.0
0.59,0,2,0,0.27,0.01174496644295302,605.82,4,0.0,8.0,4.0,0.0
0.59,0,2,0,0.12,0.003355704697986577,1061.23,2,0.0,10.0,3.0,0.0
0.59,0,0,0,0.2,0.016778523489932886,539.49,7,0.0,3.0,3.0,1.0
0.59,0,0,0,0.24,0.03523489932885906,973.25,20,0.0,1.0,1.0,1.0
0.59,0,0,1,0.27,0.003355704697986577,1061.23,2,0.0,2.0,3.0,1.0
0.59,0,0,0,0.19,0.010067114093959731,879.9,6,0.0,3.0,2.0,0.0
0.59,0,1,0,0.22,0.03523489932885906,763.13,20,1.0,8.0,4.0,1.0
0.59,0,1,0,0.17,0.02181208053691275,788.51,12,0.0,5.0,4.0,1.0
0.59,0,1,0,0.28,0.03859060402684564,859.47,21,0.0,6.0,5.0,2.0
0.59,4,3,2,0.19,0.018456375838926176,430.52,9,0.0,9.0,6.0,2.0
0.59,0,0,0,0.22,0.025167785234899327,784.64,14,0.0,4.0,5.0,1.0
0.59,0,0,0,0.3,0.016778523489932886,502.21,9,0.0,7.0,8.0,0.0
0.59,0,0,0,0.31,0.01174496644295302,383.09,6,0.0,7.0,3.0,0.0
0.59,0,1,0,0.28,0.018456375838926176,524.56,9,0.0,8.0,4.0,0.0
0.59,0,0,0,0.15,0.003355704697986577,1061.23,2,0.0,11.0,5.0,0.0
0.59,0,0,0,0.28,0.006711409395973154,470.97,2,0.0,4.0,5.0,0.0
0.59,0,0,0,0.22,0.010067114093959731,601.4,6,0.0,7.0,5.0,0.0
0.58,0,0,1,0.23,0.013422818791946308,479.36,7,0.0,5.0,4.0,1.0
0.58,0,0,0,0.23,0.018456375838926176,220.23,11,0.0,10.0,9.0,0.0
0.58,0,1,0,0.27,0.010067114093959731,264.46,4,2.0,13.0,7.0,1.0
0.58,0,0,0,0.28,0.010067114093959731,174.23,4,1.0,5.0,3.0,2.0
0.58,0,1,0,0.28,0.015100671140939598,971.01,8,3.0,12.0,6.0,4.0
0.58,0,2,3,0.3,0.013422818791946308,788.1,8,1.0,10.0,2.0,4.0
0.58,0,1,0,0.26,0.016778523489932886,596.73,8,0.0,0.0,0.0,1.0
0.58,0,3,0,0.24,0.008389261744966443,336.03,4,3.0,12.0,6.0,3.0
0.58,4,0,0,0.08,0.01174496644295302,410.97,7,0.0,2.0,2.0,2.0
0.58,0,1,0,0.27,0.015100671140939598,712.99,9,0.0,6.0,3.0,3.0
0.58,2,0,0,0.15,0.006711409395973154,208.9,3,0.0,1.0,5.0,1.0
0.58,2,1,0,0.22,0.008389261744966443,574.36,4,0.0,7.0,2.0,4.0
0.58,3,1,0,0.15,0.040268456375838924,850.88,24,0.0,6.0,5.0,3.0
0.58,3,0,0,0.22,0.028523489932885907,778.93,16,0.0,3.0,1.0,0.0
0.58,0,0,1,0.23,0.020134228187919462,860.26,12,0.0,6.0,2.0,1.0
0.58,4,0,0,0.2,0.031879194630872486,707.37,18,0.0,6.0,3.0,1.0
0.58,0,0,0,0.26,0.03355704697986577,333.89,15,0.0,6.0,4.0,0.0
0.58,0,0,1,0.31,0.01174496644295302,478.45,7,0.0,3.0,2.0,2.0
0.57,0,0,0,0.27,0.028523489932885907,498.2,15,0.0,2.0,0.0,0.0
0.57,0,0,0,0.15,0.025167785234899327,402.28,13,0.0,7.0,4.0,0.0
0.57,0,0,1,0.17,0.018456375838926176,625.72,9,0.0,7.0,3.0,5.0
0.57,0,0,0,0.2,0.02181208053691275,811.82,12,0.0,3.0,4.0,0.0
0.57,0,0,0,0.14,0.02181208053691275,510.71,10,0.0,3.0,5.0,0.0
0.57,0,0,0,0.14,0.030201342281879196,606.67,17,2.0,9.0,4.0,1.0
0.57,0,1,2,0.09,0.030201342281879196,533.49,17,1.0,5.0,1.0,4.0
0.57,0,0,1,0.23,0.0436241610738255,377.05,19,0.0,14.0,1.0,2.0
0.57,0,0,0,0.28,0.030201342281879196,589.75,16,0.0,11.0,4.0,0.0
0.57,0,0,0,0.17,0.006711409395973154,840.27,4,0.0,6.0,5.0,1.0
0.57,0,0,0,0.25,0.0016778523489932886,158.95,1,0.0,8.0,7.0,0.0
0.57,0,0,0,0.21,0.006711409395973154,647.75,4,0.0,6.0,4.0,1.0
0.57,0,0,0,0.21,0.030201342281879196,650.67,17,0.0,3.0,3.0,0.0
0.57,0,0,0,0.28,0.02181208053691275,676.27,11,0.0,1.0,1.0,1.0
0.57,2,1,2,0.24,0.01174496644295302,141.34,3,5.0,8.0,1.0,5.0
0.57,2,2,0,0.17,0.015100671140939598,415.82,8,7.0,15.0,5.0,0.0
0.57,0,0,0,0.24,0.02348993288590604,383.75,13,0.0,1.0,1.0,1.0
0.57,0,1,2,0.3,0.026845637583892617,776.98,16,1.0,5.0,2.0,3.0
0.56,2,0,0,0.17,0.03523489932885906,269.08,17,0.0,13.0,7.0,1.0
0.56,0,0,0,0.2,0.006711409395973154,179.15,3,0.0,10.0,1.0,1.0
0.56,0,1,0,0.25,0.015100671140939598,597.22,9,1.0,14.0,4.0,1.0
0.56,2,0,0,0.25,0.028523489932885907,677.68,14,1.0,6.0,2.0,0.0
0.56,0,1,0,0.24,0.0436241610738255,449.16,24,0.0,8.0,5.0,1.0
0.56,0,1,2,0.25,0.003355704697986577,1061.23,2,1.0,5.0,6.0,4.0
0.56,0,0,0,0.27,0.03691275167785235,372.0,18,0.0,3.0,4.0,1.0
0.56,0,0,0,0.27,0.01174496644295302,499.84,6,0.0,5.0,3.0,1.0
0.56,0,0,0,0.21,0.026845637583892617,282.71,14,0.0,1.0,1.0,1.0
0.56,0,0,1,0.21,0.016778523489932886,419.58,9,0.0,3.0,1.0,1.0
0.56,0,0,0,0.18,0.02181208053691275,503.39,11,0.0,4.0,4.0,0.0
0.56,0,0,0,0.21,0.06879194630872483,467.91,33,0.0,6.0,2.0,3.0
0.56,0,0,0,0.24,0.02181208053691275,662.6,10,0.0,7.0,3.0,0.0
0.56,0,0,1,0.14,0.02181208053691275,643.4,13,1.0,4.0,1.0,2.0
0.56,0,0,0,0.21,0.006711409395973154,663.41,4,0.0,4.0,3.0,1.0
0.56,0,2,0,0.22,0.010067114093959731,516.18,6,0.0,7.0,3.0,0.0
0.56,0,0,0,0.16,0.01174496644295302,266.42,6,1.0,7.0,1.0,1.0
0.56,0,2,0,0.24,0.0050335570469798654,404.03,3,0.0,6.0,5.0,0.0
0.56,0,0,0,0.01,0.006711409395973154,255.12,4,0.0,4.0,2.0,1.0
0.55,0,0,0,0.28,0.010067114093959731,407.01,6,0.0,5.0,2.0,1.0
0.55,0,0,0,0.01,0.010067114093959731,282.55,6,0.0,7.0,3.0,0.0
0.55,0,0,2,0.24,0.013422818791946308,586.3,8,0.0,3.0,2.0,2.0
0.55,1,2,2,0.24,0.030201342281879196,550.27,16,1.0,4.0,1.0,2.0
0.55,0,2,1,0.3,0.008389261744966443,544.96,4,1.0,15.0,6.0,4.0
0.55,0,1,0,0.23,0.01174496644295302,362.93,6,0.0,13.0,4.0,0.0
0.55,0,1,0,0.13,0.015100671140939598,573.36,9,0.0,7.0,2.0,2.0
0.55,0,2,0,0.23,0.01174496644295302,349.9,5,0.0,10.0,6.0,3.0
0.55,0,0,0,0.21,0.025167785234899327,584.81,13,0.0,10.0,7.0,1.0
0.55,0,0,0,0.27,0.028523489932885907,368.13,15,0.0,4.0,1.0,2.0
0.55,0,0,0,0.31,0.015100671140939598,579.12,9,0.0,10.0,5.0,2.0
0.55,0,0,0,0.25,0.008389261744966443,316.32,5,0.0,7.0,3.0,2.0
0.55,0,0,0,0.22,0.026845637583892617,417.73,16,0.0,5.0,2.0,3.0
0.55,0,0,0,0.15,0.006711409395973154,797.09,3,0.0,8.0,2.0,1.0
0.55,0,0,0,0.21,0.016778523489932886,472.3,10,0.0,5.0,3.0,0.0
0.55,0,0,0,0.2,0.018456375838926176,363.4,11,0.0,10.0,4.0,0.0
0.55,0,0,0,0.15,0.018456375838926176,522.99,10,0.0,9.0,4.0,0.0
0.55,0,1,2,0.31,0.018456375838926176,316.18,10,1.0,11.0,5.0,3.0
0.54,0,0,0,0.26,0.010067114093959731,365.02,6,0.0,12.0,3.0,1.0
0.54,0,0,0,0.21,0.02348993288590604,443.69,14,0.0,2.0,2.0,1.0
0.54,0,1,0,0.2,0.018456375838926176,889.95,11,0.0,1.0,0.0,0.0
0.54,0,0,1,0.17,0.015100671140939598,517.17,9,2.0,4.0,0.0,1.0
0.54,0,0,0,0.31,0.010067114093959731,401.5,6,1.0,12.0,3.0,3.0
0.54,0,0,0,0.23,0.026845637583892617,399.37,15,0.0,7.0,3.0,0.0
0.54,0,0,0,0.09,0.015100671140939598,331.11,9,0.0,5.0,3.0,0.0
0.54,0,0,0,0.19,0.025167785234899327,451.98,15,0.0,5.0,2.0,0.0
0.54,0,0,1,0.27,0.031879194630872486,598.65,18,0.0,7.0,3.0,1.0
0.54,0,0,0,0.26,0.003355704697986577,1061.23,2,0.0,8.0,5.0,0.0
0.54,0,0,1,0.19,0.020134228187919462,630.93,12,0.0,8.0,7.0,1.0
0.54,0,0,0,0.26,0.03523489932885906,642.81,19,0.0,2.0,1.0,0.0
0.54,0,0,0,0.23,0.03523489932885906,537.6,19,0.0,3.0,3.0,0.0
0.54,2,0,0,0.26,0.02181208053691275,489.2,11,0.0,11.0,6.0,1.0
0.54,2,2,2,0.22,0.013422818791946308,531.54,7,1.0,15.0,9.0,7.0
0.54,0,0,0,0.16,0.025167785234899327,457.15,13,0.0,1.0,1.0,1.0
0.54,0,0,1,0.26,0.01174496644295302,722.59,7,0.0,14.0,6.0,2.0
0.54,2,0,0,0.29,0.018456375838926176,375.38,9,0.0,5.0,3.0,1.0
0.54,4,0,0,0.34,0.02348993288590604,760.14,12,0.0,9.0,9.0,1.0
0.53,2,0,0,0.18,0.02181208053691275,645.76,13,1.0,6.0,4.0,0.0
0.53,0,0,1,0.2,0.018456375838926176,897.05,11,0.0,7.0,3.0,3.0
0.53,4,1,2,0.24,0.0016778523489932886,169.69,1,3.0,22.0,12.0,9.0
0.53,4,0,0,0.25,0.03523489932885906,539.66,20,0.0,9.0,2.0,1.0
0.53,0,1,2,0.24,0.013422818791946308,561.43,8,0.0,6.0,2.0,2.0
0.53,5,1,0,0.27,0.030201342281879196,641.28,17,0.0,3.0,1.0,0.0
0.53,4,1,0,0.25,0.030201342281879196,601.78,17,0.0,4.0,2.0,0.0
0.53,0,0,0,0.28,0.015100671140939598,415.82,8,0.0,6.0,2.0,0.0
0.53,0,0,0,0.23,0.020134228187919462,780.9,11,0.0,2.0,1.0,0.0
0.53,0,0,0,0.26,0.015100671140939598,167.28,5,0.0,2.0,1.0,0.0
0.53,2,0,0,0.19,0.016778523489932886,656.95,9,1.0,4.0,2.0,1.0
0.53,2,0,0,0.22,0.03523489932885906,458.54,19,0.0,3.0,2.0,1.0
0.53,2,0,0,0.23,0.013422818791946308,235.04,6,0.0,6.0,3.0,0.0
0.53,0,3,2,0.25,0.040268456375838924,574.07,22,1.0,12.0,3.0,4.0
0.53,2,1,0,0.25,0.020134228187919462,694.91,12,0.0,3.0,1.0,0.0
0.53,0,1,0,0.22,0.01174496644295302,339.31,5,0.0,4.0,1.0,0.0
0.53,0,0,0,0.27,0.018456375838926176,770.23,11,0.0,5.0,5.0,0.0
0.53,0,0,0,0.3,0.015100671140939598,195.61,8,0.0,3.0,2.0,1.0
0.52,2,0,0,0.18,0.018456375838926176,359.25,8,0.0,8.0,6.0,1.0
0.52,4,0,0,0.25,0.010067114093959731,396.04,5,0.0,9.0,5.0,0.0
0.52,0,0,0,0.25,0.04697986577181208,311.63,18,0.0,3.0,2.0,2.0
0.52,0,0,0,0.21,0.013422818791946308,513.4,5,0.0,2.0,2.0,0.0
0.52,2,1,1,0.28,0.016778523489932886,751.64,9,0.0,6.0,12.0,1.0
0.52,1,0,1,0.25,0.028523489932885907,557.24,17,0.0,2.0,1.0,2.0
0.52,0,0,0,0.23,0.0016778523489932886,172.83,1,0.0,5.0,3.0,1.0
0.52,0,0,0,0.25,0.020134228187919462,951.68,11,0.0,5.0,2.0,0.0
0.52,0,0,0,0.25,0.04697986577181208,527.37,23,0.0,6.0,2.0,1.0
0.52,0,1,0,0.17,0.015100671140939598,734.55,9,0.0,7.0,2.0,1.0
0.52,0,0,0,0.29,0.02181208053691275,252.27,10,0.0,3.0,2.0,0.0
0.52,2,2,0,0.27,0.018456375838926176,256.1,10,0.0,8.0,4.0,0.0
0.52,2,0,0,0.23,0.010067114093959731,704.12,6,0.0,7.0,3.0,1.0
0.52,0,0,0,0.29,0.020134228187919462,467.49,11,0.0,6.0,3.0,0.0
0.52,0,0,0,0.21,0.018456375838926176,439.33,11,0.0,4.0,2.0,0.0
0.52,0,4,2,0.19,0.025167785234899327,267.04,12,3.0,10.0,5.0,3.0
0.52,0,1,0,0.31,0.010067114093959731,97.87,4,0.0,5.0,2.0,0.0
0.52,0,2,0,0.26,0.028523489932885907,463.09,17,1.0,9.0,3.0,0.0
0.51,2,0,0,0.26,0.013422818791946308,604.19,8,0.0,9.0,5.0,1.0
0.51,0,0,0,0.31,0.030201342281879196,606.91,12,0.0,1.0,1.0,0.0
0.51,0,1,2,0.3,0.026845637583892617,419.89,13,0.0,8.0,3.0,4.0
0.51,4,0,1,0.27,0.026845637583892617,339.09,14,0.0,9.0,10.0,2.0
0.51,0,1,0,0.29,0.040268456375838924,220.98,16,0.0,11.0,5.0,1.0
0.51,0,0,1,0.17,0.01174496644295302,190.99,6,0.0,10.0,1.0,2.0
0.51,0,0,0,0.22,0.0050335570469798654,295.89,3,0.0,6.0,2.0,0.0
0.51,0,2,0,0.3,0.01174496644295302,354.34,5,1.0,8.0,4.0,1.0
0.51,0,0,0,0.27,0.04194630872483222,278.69,20,0.0,4.0,4.0,0.0
0.51,0,0,1,0.24,0.020134228187919462,422.28,8,0.0,0.0,0.0,1.0
0.51,0,1,0,0.29,0.028523489932885907,414.69,15,0.0,9.0,3.0,0.0
0.51,0,0,0,0.28,0.028523489932885907,727.98,16,0.0,9.0,2.0,2.0
0.51,0,1,0,0.24,0.003355704697986577,1061.23,2,0.0,6.0,3.0,1.0
0.51,2,0,0,0.09,0.013422818791946308,552.27,8,0.0,6.0,3.0,1.0
0.51,0,0,0,0.26,0.010067114093959731,425.62,5,0.0,0.0,2.0,0.0
0.51,0,3,0,0.32,0.010067114093959731,456.76,5,1.0,13.0,4.0,2.0
0.51,0,4,3,0.32,0.01174496644295302,219.26,4,1.0,4.0,2.0,5.0
0.51,2,0,0,0.26,0.04530201342281879,370.64,27,0.0,12.0,4.0,0.0
0.51,2,0,0,0.19,0.026845637583892617,512.54,16,0.0,9.0,4.0,0.0
0.5,0,0,0,0.26,0.025167785234899327,308.79,13,0.0,5.0,2.0,0.0
0.5,0,0,0,0.25,0.03859060402684564,336.98,19,0.0,7.0,5.0,0.0
0.5,0,0,0,0.3,0.008389261744966443,455.1,4,0.0,5.0,5.0,0.0
0.5,0,1,0,0.24,0.010067114093959731,385.56,5,1.0,6.0,2.0,0.0
0.5,2,1,1,0.26,0.018456375838926176,374.43,9,0.0,14.0,6.0,1.0
0.5,0,0,0,0.27,0.05536912751677853,352.49,31,0.0,3.0,3.0,0.0
0.5,1,0,1,0.19,0.03355704697986577,328.74,18,0.0,14.0,6.0,1.0
